city,propertyUrl,zestimate,price,zipcode,beds,priceHistory,state,street,baths,sqfts,ownerPhone
Indian Rocks Beach,http://www.zillow.com/homedetails/200-Haven-Beach-Ct-Indian-Rocks-Beach-FL-33785/2100460641_zpid/,,"$584,990",33785,3 beds,,FL,200 Haven Beach Ct,3 baths,"1,983 sqft",(727) 403-3111 
Marrero,http://www.zillow.com/homedetails/2621-Rue-Jesann-Marrero-LA-70072/73699170_zpid/,"$111,834","$139,000",70072,3 beds,,LA,2621 Rue Jesann,2 baths,"1,459 sqft",(504) 415-8772 
Ocean Springs,http://www.zillow.com/homedetails/420-Cleveland-Ave-Ocean-Springs-MS-39564/84624308_zpid/,"$215,222","$312,000",39564,3 beds,,MS,420 Cleveland Ave,2 baths,"1,759 sqft",(228) 990-7804 
Gainesville,http://www.zillow.com/homedetails/5375-Clarks-Bridge-Rd-Gainesville-GA-30506/2111697868_zpid/,,"$245,000",30506,7 beds,,GA,5375 Clarks Bridge Rd,6 baths,"4,404 sqft",(770) 355-5140 
Emory,http://www.zillow.com/homedetails/191-Rs-County-Road-3324-Emory-TX-75440/90521853_zpid/,"$122,197","$159,900",75440,3 beds,,TX,191 Rs County Road 3324,2 baths,"1,512 sqft",(903) 473-2930 
Helena,http://www.zillow.com/homedetails/116-Tocoa-Cir-Helena-AL-35080/55779806_zpid/,"$146,884","$152,900",35080,3 beds,,AL,116 Tocoa Cir,2 baths,"1,559 sqft",(205) 441-2021 
Calera,http://www.zillow.com/homedetails/2027-Kerry-Cir-Calera-AL-35040/104040429_zpid/,"$180,919","$155,000",35040,5 beds,,AL,2027 Kerry Cir,3 baths,"2,000 sqft",(205) 543-4068 
Hialeah,http://www.zillow.com/homedetails/7763-NW-198th-Ter-Hialeah-FL-33015/63619373_zpid/,"$344,112","$449,000",33015,4 beds,,FL,7763 NW 198th Ter,2.5 baths,"2,100 sqft",
Jacksonville,http://www.zillow.com/homedetails/15875-Canoe-Creek-Dr-Jacksonville-FL-32218/87630587_zpid/,"$212,870","$215,000",32218,4 beds,,FL,15875 Canoe Creek Dr,3 baths,"2,457 sqft",
Bradenton,http://www.zillow.com/homedetails/6188-46th-St-E-Bradenton-FL-34203/65486926_zpid/,"$345,709","$359,900",34203,4 beds,,FL,6188 46th St E,3 baths,"2,330 sqft",(941) 524-7464 
Dade City,http://www.zillow.com/homedetails/21337-Us-Highway-301-Dade-City-FL-33523/46417307_zpid/,"$157,090","$75,000",33523,4 beds,,FL,21337 Us Highway 301,2 baths,"1,664 sqft",(727) 326-2684 
Bradenton,http://www.zillow.com/homedetails/6101-34th-St-W-APT-27B-Bradenton-FL-34210/45777748_zpid/,"$157,948","$150,000",34210,2 beds,,FL,6101 34th St W APT 27B,2 baths,"1,327 sqft",(941) 232-0892 
Homosassa,http://www.zillow.com/homedetails/202-Daisy-St-Homosassa-FL-34446/70738587_zpid/,"$161,707","$190,000",34446,3 beds,,FL,202 Daisy St,2 baths,"1,833 sqft",(352) 382-3734 
Sebring,http://www.zillow.com/homedetails/3061-Lakeview-Dr-Sebring-FL-33870/45211249_zpid/,"$499,657","$390,000",33870,4 beds,,FL,3061 Lakeview Dr,4 baths,"4,930 sqft",
Sanford,http://www.zillow.com/homedetails/800-Meisch-Rd-Sanford-FL-32771/47704431_zpid/,,"$1,500,000",32771,,,FL,800 Meisch Rd,,,(407) 927-2297 
Tampa,http://www.zillow.com/homedetails/(Undisclosed-Address)-Tampa-FL-33604/2101347154_zpid/,"$171,505","$159,900",33604,3 beds,,FL,(Undisclosed Address),2 baths,"1,004 sqft",(813) 501-3331 
Homosassa,http://www.zillow.com/homedetails/11445-S-Rosewater-Pt-Homosassa-FL-34446/2100619105_zpid/,,"$5,950",34446,,,FL,11445 S Rosewater Pt,,,(727) 698-8864 
Pt Charlotte,http://www.zillow.com/homedetails/(Undisclosed-Address)-Pt-Charlotte-FL-33981/2100619451_zpid/,,"$150,000",33981,,,FL,(Undisclosed Address),,,(415) 794-8583 
Brooksville,http://www.zillow.com/homedetails/23111-Fitzhugh-Ave-Brooksville-FL-34601/103186584_zpid/,,"$9,500",34601,,,FL,23111 Fitzhugh Ave,,,(352) 238-1391 
Altamonte Springs,http://www.zillow.com/homedetails/934-G-Destiny-Springs-Condominum-934-G-Altamonte-Springs-FL-32714/2100619717_zpid/,"$56,307","$47,900",32714,2 beds,,FL,934 G Destiny Springs Condominum # 934 G,2 baths,897 sqft,(407) 497-7333 
Satsuma,http://www.zillow.com/homedetails/104-2ND-Ave-Satsuma-FL-32189/99841821_zpid/,,"$7,000",32189,,,FL,104 2ND Ave,,,(828) 557-5907 
Fort Pierce,http://www.zillow.com/homedetails/9418-Bunting-Ln-Fort-Pierce-FL-34951/47788807_zpid/,"$312,818","$314,900",34951,3 beds,,FL,9418 Bunting Ln,3 baths,"2,523 sqft",(772) 448-8631 
New Port Richey,http://www.zillow.com/homedetails/5521-Westshore-Dr-New-Port-Richey-FL-34652/46371647_zpid/,"$676,443","$1,000,000",34652,5 beds,,FL,5521 Westshore Dr,5 baths,"3,800 sqft",(727) 264-2080 
Deltona,http://www.zillow.com/homedetails/1056-Pinder-St-Deltona-FL-32725/47967293_zpid/,"$122,644","$125,900",32725,3 beds,,FL,1056 Pinder St,2 baths,"1,448 sqft",(410) 258-3903 
Apopka,http://www.zillow.com/homedetails/853-Galway-Blvd-Apopka-FL-32703/99726290_zpid/,"$218,932","$219,000",32703,3 beds,,FL,853 Galway Blvd,2 baths,"2,050 sqft",
Sarasota,http://www.zillow.com/homedetails/5006-Sea-Island-Ave-Sarasota-FL-34234/47471880_zpid/,"$52,708","$49,900",34234,1 bed,,FL,5006 Sea Island Ave,1 bath,480 sqft,(269) 519-4770 
Orlando,http://www.zillow.com/homedetails/512-Lillian-Dr-Orlando-FL-32806/46110982_zpid/,"$421,351","$550,000",32806,4 beds,,FL,512 Lillian Dr,2 baths,"3,000 sqft",(678) 767-8744 
Orlando,http://www.zillow.com/homedetails/5813-Lyle-Street-Orlando-FL-32807/2100610041_zpid/,,"$14,900",32807,,,FL,5813 Lyle Street,,,(321) 280-8033 
Tampa,http://www.zillow.com/homedetails/3410-Danny-Bryan-Blvd-Tampa-FL-33619/44937914_zpid/,"$90,113","$79,900",33619,3 beds,,FL,3410 Danny Bryan Blvd,2 baths,"1,111 sqft",(727) 258-5888 
Baldwin,http://www.zillow.com/homedetails/374-Murray-St-N-Baldwin-FL-32234/82989631_zpid/,"$58,851","$89,000",32234,2 beds,,FL,374 Murray St N,1 bath,800 sqft,(904) 517-9108 
Tallahassee,http://www.zillow.com/homedetails/721-Shell-St-Tallahassee-FL-32303/45578414_zpid/,"$211,692","$174,000",32303,2 beds,,FL,721 Shell St,1 bath,"1,345 sqft",(850) 933-8125 
St Petersburg,http://www.zillow.com/homedetails/3460-32nd-Ave-N-APT-203-St-Petersburg-FL-33713/47046675_zpid/,"$33,904","$29,900",33713,1 bed,,FL,3460 32nd Ave N APT 203,1 bath,695 sqft,(727) 482-1505 
Jacksonville,http://www.zillow.com/homedetails/3259-Lenox-Ave-Jacksonville-FL-32254/44465760_zpid/,"$38,134","$16,000",32254,3 beds,,FL,3259 Lenox Ave,1 bath,"1,042 sqft",(321) 280-8033 
Saint Augustine,http://www.zillow.com/homedetails/82-Washington-St-Saint-Augustine-FL-32084/2100618087_zpid/,"$490,405","$419,000",32084,Studio,,FL,82 Washington St.,2 baths,"3,000 sqft",(707) 230-8898 
New Port Richey,http://www.zillow.com/homedetails/10945-Calumet-Dr-New-Port-Richey-FL-34654/46348807_zpid/,"$375,513","$400,000",34654,4 beds,,FL,10945 Calumet Dr,5 baths,"4,222 sqft",
Vero Beach,http://www.zillow.com/homedetails/2060-94TH-Dr-Vero-Beach-FL-32966/99735322_zpid/,,"$12,000",32966,,,FL,2060 94TH Dr,,,(305) 710-5485 
Pt Charlotte,http://www.zillow.com/homedetails/2516-Starlite-Ln-Pt-Charlotte-FL-33952/2100610101_zpid/,"$50,856","$59,000",33952,2 beds,,FL,2516 Starlite Ln,1 bath,962 sqft,(941) 209-7776 
Saint Augustine,http://www.zillow.com/homedetails/86-Washington-St-Saint-Augustine-FL-32084/2100618019_zpid/,"$492,245","$419,000",32084,Studio,,FL,86 Washington St.,2 baths,"3,000 sqft",(707) 230-8898 
Holiday,http://www.zillow.com/homedetails/1911-Oswego-Dr-Holiday-FL-34691/69062633_zpid/,"$250,351","$235,000",34691,4 beds,,FL,1911 Oswego Dr,3 baths,"2,429 sqft",
Orlando,http://www.zillow.com/homedetails/7512-Carolyn-Ave-Orlando-FL-32807/99709049_zpid/,,"$16,200",32807,,,FL,7512 Carolyn Ave,,,(321) 280-8033 
Daytona Beach,http://www.zillow.com/homedetails/3805-S-Atlantic-Ave-APT-5-Daytona-Beach-FL-32118/48049645_zpid/,"$179,661","$155,900",32118,2 beds,,FL,3805 S Atlantic Ave APT 5,1 bath,"1,050 sqft",(386) 341-0228 
Jacksonville,http://www.zillow.com/homedetails/1139-Glencarin-St-Jacksonville-FL-32208/44444348_zpid/,"$42,779","$10,500",32208,2 beds,,FL,1139 Glencarin St,1 bath,834 sqft,(321) 280-8033 
Ocala,http://www.zillow.com/homedetails/10620-SW-27th-Ave-LOT-4I-Ocala-FL-34476/2101985756_zpid/,"$139,170","$21,900",34476,2 beds,,FL,10620 SW 27th Ave LOT 4I,-- baths,960 sqft,(352) 817-9140 
Bradenton,http://www.zillow.com/homedetails/6901-Chickasaw-Bayou-Rd-Bradenton-FL-34203/45722683_zpid/,"$475,740","$419,900",34203,3 beds,,FL,6901 Chickasaw Bayou Rd,4 baths,"2,398 sqft",(248) 736-6043 
Vero Beach,http://www.zillow.com/homedetails/2050-94TH-Dr-Vero-Beach-FL-32966/99682739_zpid/,,"$12,000",32966,,,FL,2050 94TH Dr,,,(305) 710-5485 
Vero Beach,http://www.zillow.com/homedetails/2040-94TH-Dr-Vero-Beach-FL-32966/99683848_zpid/,,"$12,000",32966,,,FL,2040 94TH Dr,,,(305) 710-5485 
Melbourne Beach,http://www.zillow.com/homedetails/265-Pelican-Dr-Melbourne-Beach-FL-32951/43519730_zpid/,"$274,415","$349,000",32951,3 beds,,FL,265 Pelican Dr,2 baths,"1,620 sqft",(321) 676-7551 
Archer,http://www.zillow.com/homedetails/10501-Ne-126-St-Archer-FL-32618/2100622313_zpid/,,"$40,000",32618,,,FL,10501 Ne 126 St,,,(954) 661-5253 
Orlando,http://www.zillow.com/homedetails/7389-Spring-Villas-Cir-Orlando-FL-32819/46205120_zpid/,"$275,689","$265,000",32819,3 beds,,FL,7389 Spring Villas Cir,2 baths,"2,068 sqft",(407) 354-3066 
Titusville,http://www.zillow.com/homedetails/1031-1ST-Ave-Titusville-FL-32780/104115670_zpid/,,"$12,000",32780,,,FL,1031 1ST Ave,,,(305) 905-9423 
Punta Gorda,http://www.zillow.com/homedetails/3403-Bayside-Pkwy-Punta-Gorda-FL-33982/43574136_zpid/,"$62,107","$83,000",33982,2 beds,,FL,3403 Bayside Pkwy,1 bath,672 sqft,(305) 987-7271 
Gainesville,http://www.zillow.com/homedetails/2715-SE-39th-Pl-Gainesville-FL-32641/42738743_zpid/,"$163,953","$139,000",32641,3 beds,,FL,2715 SE 39th Pl,2 baths,"1,802 sqft",(386) 853-0978 
The Villages,http://www.zillow.com/homedetails/350-Arbella-Loop-The-Villages-FL-32162/102974018_zpid/,"$205,208","$257,900",32162,3 beds,,FL,350 Arbella Loop,2 baths,"1,339 sqft",(941) 447-5028 
Ormond Beach,http://www.zillow.com/homedetails/25-Neptune-Park-Ormond-Beach-FL-32176/104245070_zpid/,,"$300,000",32176,,,FL,25 Neptune Park,,,(312) 925-0292 
Lake Panasoffkee,http://www.zillow.com/homedetails/2792-Cr-426a-Lake-Panasoffkee-FL-33538/52945720_zpid/,"$94,999","$59,900",33538,4 beds,,FL,2792 Cr 426a,2 baths,"1,800 sqft",(407) 335-6591 
Stuart,http://www.zillow.com/homedetails/6531-SE-Federal-Hwy-APT-J208-Stuart-FL-34997/45683703_zpid/,"$71,714","$114,500",34997,2 beds,,FL,6531 SE Federal Hwy APT J208,2 baths,"1,182 sqft",(772) 288-4340 
Miramar Beach,http://www.zillow.com/homedetails/44-Breakwater-Bay-UNIT-8H-Miramar-Beach-FL-32550/2117598330_zpid/,"$174,963","$199,900",32550,2 beds,,FL,44 Breakwater Bay UNIT 8H,2 baths,"1,110 sqft",
Heathrow,http://www.zillow.com/homedetails/1148-Kersfield-Cir-Heathrow-FL-32746/47623043_zpid/,"$295,997","$329,999",32746,4 beds,,FL,1148 Kersfield Cir,2 baths,"1,971 sqft",(407) 416-7955 
Tallahassee,http://www.zillow.com/homedetails/1439-Pine-St-Tallahassee-FL-32303/45578178_zpid/,"$241,876","$244,000",32303,3 beds,,FL,1439 Pine St,2 baths,"1,758 sqft",(850) 933-8125 
Winter Haven,http://www.zillow.com/homedetails/3340-Lakeview-Dr-Winter-Haven-FL-33884/47335337_zpid/,"$714,312","$849,000",33884,4 beds,,FL,3340 Lakeview Dr,5 baths,"4,354 sqft",(863) 651-2838 
Orlando,http://www.zillow.com/homedetails/511-N-Nowell-St-Orlando-FL-32835/46194416_zpid/,"$118,097","$125,000",32835,4 beds,,FL,511 N Nowell St,4 baths,"1,736 sqft",
Clearwater,http://www.zillow.com/homedetails/3154-Chamblee-Ln-Clearwater-FL-33759/47031188_zpid/,"$217,855","$235,000",33759,3 beds,,FL,3154 Chamblee Ln,2 baths,"1,550 sqft",(727) 424-0588 
Little Rock,http://www.zillow.com/homedetails/815-W-19th-St-Little-Rock-AR-72206/315718_zpid/,"$69,206","$99,000",72206,2 beds,,AR,815 W 19th St,1 bath,"1,015 sqft",(501) 744-1246 
Jacksonville,http://www.zillow.com/homedetails/910-Detroit-St-Jacksonville-FL-32254/44466820_zpid/,"$36,958","$44,995",32254,3 beds,,FL,910 Detroit St,2 baths,"1,100 sqft",(602) 722-5865 
Odessa,http://www.zillow.com/homedetails/15209-Wind-Whisper-Dr-Odessa-FL-33556/118179988_zpid/,"$548,358","$559,000",33556,4 beds,,FL,15209 Wind Whisper Dr,4 baths,"3,753 sqft",(317) 402-2647 
Baton Rouge,http://www.zillow.com/homedetails/11084-Red-Oak-Dr-Baton-Rouge-LA-70815/66249591_zpid/,"$89,342","$79,995",70815,3 beds,,LA,11084 Red Oak Dr,-- baths,"1,390 sqft",(225) 445-0430 
Columbus,http://www.zillow.com/homedetails/5219-Thomason-Ave-Columbus-GA-31904/76540470_zpid/,"$106,054","$85,000",31904,3 beds,,GA,5219 Thomason Ave,1 bath,943 sqft,(706) 573-9429 
Pascagoula,http://www.zillow.com/homedetails/1707-Harrison-Ave-Pascagoula-MS-39567/110401540_zpid/,"$105,854","$109,500",39567,4 beds,,MS,1707 Harrison Ave,3 baths,"1,864 sqft",(224) 766-0252 
Sarasota,http://www.zillow.com/homedetails/4541-Barton-Dr-Sarasota-FL-34232/47495009_zpid/,"$220,062","$205,000",34232,4 beds,,FL,4541 Barton Dr,2 baths,"1,880 sqft",
Stone Mountain,http://www.zillow.com/homedetails/4934-Rockbridge-Rd-Stone-Mountain-GA-30088/14516335_zpid/,"$105,782","$169,000",30088,3 beds,,GA,4934 Rockbridge Rd,2 baths,"2,200 sqft",(770) 426-0732 
Dallas,http://www.zillow.com/homedetails/3812-Barnes-Bridge-Rd-Dallas-TX-75228/26913881_zpid/,"$363,730","$400,000",75228,3 beds,,TX,3812 Barnes Bridge Rd,3 baths,"3,325 sqft",(512) 468-7088 
Birmingham,http://www.zillow.com/homedetails/1829-Day-Ave-Birmingham-AL-35217/947937_zpid/,"$87,359","$60,000",35217,3 beds,,AL,1829 Day Ave,1 bath,"1,422 sqft",(678) 310-9787 
Sarasota,http://www.zillow.com/homedetails/1867-Vamo-Dr-Sarasota-FL-34231/47531637_zpid/,"$218,317","$219,000",34231,3 beds,,FL,1867 Vamo Dr,2 baths,"1,449 sqft",(941) 928-2249 
Jasper,http://www.zillow.com/homedetails/901-Airport-Rd-S-Jasper-AL-35501/76072932_zpid/,"$82,756","$119,000",35501,3 beds,,AL,901 Airport Rd S,2 baths,"1,371 sqft",(205) 438-2555 
Mobile,http://www.zillow.com/homedetails/73-South-Fulton-Street-Mobile-AL-36606/2101694352_zpid/,"$193,981","$169,900",36606,5 beds,,AL,73 South Fulton Street,2 baths,"2,036 sqft",(251) 366-0021 
Pensacola,http://www.zillow.com/homedetails/2336-Caddy-Shack-Ln-Pensacola-FL-32526/67457367_zpid/,"$172,540","$189,000",32526,3 beds,,FL,2336 Caddy Shack Ln,2 baths,"2,000 sqft",
Singer Island,http://www.zillow.com/homedetails/1101-Beach-Road-C-Singer-Island-FL-33404/2101337945_zpid/,"$479,533","$379,000",33404,2 beds,,FL,1101 Beach Road #C,2.5 baths,"1,606 sqft",
Orlando,http://www.zillow.com/homedetails/3347-Princess-Diana-Blvd-Orlando-FL-32818/46099566_zpid/,"$102,522","$138,900",32818,3 beds,,FL,3347 Princess Diana Blvd,2 baths,"1,147 sqft",(407) 435-5166 
Seffner,http://www.zillow.com/homedetails/Bessie-Dix-Rd-Seffner-FL-33584/44964677_zpid/,,"$70,000",33584,,,FL,Bessie Dix Rd,,,(813) 699-9293 
Land O Lakes,http://www.zillow.com/homedetails/22137-Yachtclub-Ter-Land-O-Lakes-FL-34639/46398227_zpid/,"$321,616","$320,000",34639,4 beds,,FL,22137 Yachtclub Ter,3 baths,"2,392 sqft",(813) 455-9240 
Sanford,http://www.zillow.com/homedetails/336-Trotter-Court-Sanford-FL-32757/2100462438_zpid/,,"$32,900",32757,4 beds,,FL,336 Trotter Court,2 baths,"2,160 sqft",(407) 430-3974 
Rogers,http://www.zillow.com/homedetails/6213-W-Valley-View-Rd-Rogers-AR-72758/70651535_zpid/,"$485,908","$589,000",72758,4 beds,,AR,6213 W Valley View Rd,4 baths,"3,938 sqft",(479) 263-3378 
Jacksonville Beach,http://www.zillow.com/homedetails/2850-Winners-Cir-Jacksonville-Beach-FL-32250/2100464442_zpid/,,"$34,000",32250,3 beds,,FL,2850 Winners Cir,2 baths,-- sqft,(904) 568-4568 
Kennesaw,http://www.zillow.com/homedetails/4359-Lakeside-Hills-Way-NE-Kennesaw-GA-30144/14235584_zpid/,"$161,919","$215,000",30144,3 beds,,GA,4359 Lakeside Hills Way NE,4 baths,"2,400 sqft",(404) 281-5997 
Amory,http://www.zillow.com/homedetails/800-Boulevard-Dr-N-Amory-MS-38821/78071653_zpid/,"$299,076","$380,000",38821,4 beds,,MS,800 Boulevard Dr N,3 baths,"3,900 sqft",(662) 315-5008 
Ponte Vedra Beach,http://www.zillow.com/homedetails/232-Shell-Bluff-Ct-Ponte-Vedra-Beach-FL-32082/47752396_zpid/,"$431,860","$429,900",32082,4 beds,,FL,232 Shell Bluff Ct,2 baths,"2,133 sqft",(904) 982-3936 
Decatur,http://www.zillow.com/homedetails/3908-Kirksford-Dr-Decatur-GA-30035/14460173_zpid/,"$51,667","$59,900",30035,3 beds,,GA,3908 Kirksford Dr,1 bath,"1,073 sqft",(404) 721-3473 
Austin,http://www.zillow.com/homedetails/9313-Bluegrass-Dr-Austin-TX-78759/29363882_zpid/,"$594,052","$715,000",78759,3 beds,,TX,9313 Bluegrass Dr,4 baths,"3,488 sqft",(512) 797-1137 
Gulf Shores,http://www.zillow.com/homedetails/344-E-Beach-Blvd-31-Gulf-Shores-AL-36542/72780248_zpid/,"$129,817","$150,000",36542,2 beds,,AL,344 E Beach Blvd # 31,1 bath,900 sqft,(251) 458-1230 
Montgomery,http://www.zillow.com/homedetails/2023-Commodore-Cir-Montgomery-AL-36106/72803100_zpid/,"$119,785","$117,000",36106,4 beds,,AL,2023 Commodore Cir,3 baths,"2,500 sqft",(843) 441-3339 
Fort Lauderdale,http://www.zillow.com/homedetails/2555-Arbor-Drive-Fort-Lauderdale-FL-33312/2101334516_zpid/,"$560,131","$489,000",33312,3 beds,,FL,2555 Arbor Drive,2 baths,"2,077 sqft",(787) 432-9031 
Riverview,http://www.zillow.com/homedetails/12729-Balm-Riverview-Rd-Riverview-FL-33579/45003455_zpid/,"$112,617","$115,000",33579,3 beds,,FL,12729 Balm Riverview Rd,2 baths,"1,420 sqft",(864) 386-9390 
Denham Springs,http://www.zillow.com/homedetails/34117-Hawks-Cv-Denham-Springs-LA-70706/110883897_zpid/,"$124,908","$158,900",70706,3 beds,,LA,34117 Hawks Cv,2 baths,"1,437 sqft",(225) 772-8453 
Harvest,http://www.zillow.com/homedetails/105-Pennhurst-Dr-Harvest-AL-35749/92146818_zpid/,"$189,075","$209,900",35749,4 beds,,AL,105 Pennhurst Dr,2 baths,"2,504 sqft",(256) 513-9085 
Groveland,http://www.zillow.com/homedetails/Dells-Cove-Groveland-FL-34736/2100474662_zpid/,,"$59,000",34736,,,FL,Dells Cove,,,(407) 443-8590 
Mammoth Spring,http://www.zillow.com/homedetails/503-Odessa-St-Mammoth-Spring-AR-72554/109035675_zpid/,"$78,963","$67,500",72554,2 beds,,AR,503 Odessa St,1 bath,"1,062 sqft",(417) 255-3422 
St Teresa,http://www.zillow.com/homedetails/1-61-Lot-On-Hwy-98-St-Teresa-FL-32328/2100468189_zpid/,,"$25,000",32328,,,FL,1.61 Lot On Hwy 98,,,(912) 690-0753 
Windermere,http://www.zillow.com/homedetails/942-Algare-Loop-Windermere-FL-34786/58340563_zpid/,"$392,220","$435,999",34786,4 beds,,FL,942 Algare Loop,3 baths,"2,550 sqft",
Sarasota,http://www.zillow.com/homedetails/6518-Midnight-Pass-Rd-204-Sarasota-FL-34242/47523281_zpid/,"$454,549","$674,900",34242,2 beds,,FL,6518 Midnight Pass Rd # 204,2 baths,"1,215 sqft",(612) 636-2151 
Saint Cloud,http://www.zillow.com/homedetails/4575-Kissimmee-Park-Road-Saint-Cloud-FL-34772/2100460164_zpid/,,"$475,000",34772,2 beds,,FL,4575 Kissimmee Park Road,2 baths,"1,500 sqft",
Conway,http://www.zillow.com/homedetails/1786-1788-Barberry-Drive-Conway-SC-31407/2100760485_zpid/,"$286,874","$142,900",31407,6 beds,,SC,1786-1788 Barberry Drive,4 baths,"2,800 sqft",(732) 221-6594 
Baton Rouge,http://www.zillow.com/homedetails/4153-Country-Harvest-Dr-Baton-Rouge-LA-70816/66253531_zpid/,"$165,616","$178,000",70816,3 beds,,LA,4153 Country Harvest Dr,2 baths,"1,380 sqft",(225) 636-7440 
Inverness,http://www.zillow.com/homedetails/101-E-Hill-St-Inverness-FL-34452/43633426_zpid/,"$113,137","$132,500",34452,3 beds,,FL,101 E Hill St,2 baths,"1,920 sqft",(352) 422-2393 
Fleming Island,http://www.zillow.com/homedetails/2292-Emilys-Way-Fleming-Island-FL-32003/43700733_zpid/,"$399,908","$399,000",32003,4 beds,,FL,2292 Emilys Way,3 baths,"3,110 sqft",
Montgomery,http://www.zillow.com/homedetails/6812-Canter-Trl-Montgomery-AL-36117/118930214_zpid/,"$88,562","$88,500",36117,2 beds,,AL,6812 Canter Trl,2 baths,"1,163 sqft",(334) 651-1339 
Santa Rosa Beach,http://www.zillow.com/homedetails/1745-J-D-Miller-Rd-Santa-Rosa-Beach-FL-32459/108587422_zpid/,"$160,055","$198,000",32459,2 beds,,FL,1745 J D Miller Rd,2 baths,"1,346 sqft",(850) 830-5783 
Oxford,http://www.zillow.com/homedetails/1510-Jefferson-Ave-Oxford-MS-38655/78036841_zpid/,"$634,049","$875,000",38655,3 beds,,MS,1510 Jefferson Ave,3 baths,"2,434 sqft",(662) 816-8149 
Alamo,http://www.zillow.com/homedetails/717-Nora-Cir-Alamo-TX-78516/52789750_zpid/,"$85,667","$74,000",78516,5 beds,,TX,717 Nora Cir,2 baths,"1,500 sqft",(956) 250-9617 
Scottsboro,http://www.zillow.com/homedetails/2011-Bedford-Scottsboro-AL-35769/2100925511_zpid/,"$64,275","$119,000",35769,3 beds,,AL,2011 Bedford,2 baths,"1,470 sqft",(256) 599-3457 
Birmingham,http://www.zillow.com/homedetails/1215-16th-St-N-Birmingham-AL-35204/936775_zpid/,"$53,141","$45,000",35204,4 beds,,AL,1215 16th St N,2 baths,"1,976 sqft",(323) 947-8448 
Lagrange,http://www.zillow.com/homedetails/210-Edgemont-Dr-Lagrange-GA-30240/70023487_zpid/,"$212,916","$132,000",30240,3 beds,,GA,210 Edgemont Dr,2 baths,"2,697 sqft",(706) 957-0356 
Avon Park,http://www.zillow.com/homedetails/4294-Northcourse-Ln-Avon-Park-FL-33825/92186860_zpid/,"$220,716","$265,900",33825,3 beds,,FL,4294 Northcourse Ln,2 baths,"3,100 sqft",(863) 610-0864 
Stuart,http://www.zillow.com/homedetails/7869-SE-Meadow-Park-Ave-Stuart-FL-34997/71742579_zpid/,"$454,896","$549,000",34997,4 beds,,FL,7869 SE Meadow Park Ave,4 baths,"2,750 sqft",(772) 260-5538 
Mount Dora,http://www.zillow.com/homedetails/3161-Stratford-Ln-Mount-Dora-FL-32757/45340113_zpid/,"$162,040","$180,000",32757,4 beds,,FL,3161 Stratford Ln,2 baths,"1,924 sqft",
St Petersburg,http://www.zillow.com/homedetails/5015-Seminole-Blvd-LOT-127-St-Petersburg-FL-33708/2100600197_zpid/,"$748,721","$7,800",33708,1 bed,,FL,5015 Seminole Blvd LOT 127,1 bath,-- sqft,(575) 802-3674 
Venice,http://www.zillow.com/homedetails/600-Shamrock-Blvd-Venice-FL-34293/47565213_zpid/,"$149,805","$159,950",34293,2 beds,,FL,600 Shamrock Blvd,2 baths,"1,100 sqft",(860) 617-0138 
Tampa,http://www.zillow.com/homedetails/3923-W-Leona-St-Tampa-FL-33629/45057749_zpid/,"$278,972","$989,900",33629,5 beds,,FL,3923 W Leona St,4 baths,"3,736 sqft",(813) 966-4221 
Palm Coast,http://www.zillow.com/homedetails/33-Florida-Park-Dr-N-Palm-Coast-FL-32137/44727659_zpid/,"$115,629","$163,900",32137,3 beds,,FL,33 Florida Park Dr N,2 baths,"1,428 sqft",(386) 690-3334 
St Cloud,http://www.zillow.com/homedetails/5150-Boggy-Creek-Lot-A-12-St-Cloud-FL-34771/2100600940_zpid/,,"$18,000",34771,2 beds,,FL,5150 Boggy Creek Lot A- #12,1 bath,500 sqft,(613) 835-9877 
